logId,userId,taskId,score
8093,152,4290ef0e,67785
8094,152,42a50994,0
8095,147,99fa7670,80815
8096,152,42a50994,86268
8097,152,4347f46a,92649
8098,152,444801d8,91539
8099,152,445eab21,97716
8100,147,9aec4887,0
8101,147,9aec4887,0
8102,152,447fd412,75933
8103,147,9aec4887,0
8104,152,447fd412,81139
8105,147,9aec4887,0
8106,152,447fd412,84552
8107,152,44d8ac46,0
8108,147,9af7a82c,65901
8109,152,44d8ac46,98703
8110,152,44d8ac46,98605
8111,152,44d8ac46,97716
8112,147,9dfd6313,76006
8113,152,44f52bb0,97716
8114,152,4522001f,90805
8115,147,9ecd008a,65700
8116,152,4522001f,92649
8117,152,25d8a9c8,97619
8118,152,25ff71a9,99800
8119,152,264363fd,0
8120,147,9edfc990,0
8121,152,264363fd,54282
8122,147,9f236235,73826
8123,152,264363fd,0
8124,147,a1570a43,85834
8125,147,a1570a43,95868
8126,147,a1570a43,96836
8127,147,a1570a43,96836
8128,152,264363fd,0
8129,152,264363fd,69158
8130,147,a2fd1cf0,93866
8131,152,264363fd,81386
8132,152,272f95fa,87756
8133,152,272f95fa,89542
8134,147,a3325580,34221
8135,147,a3325580,89807
8136,152,27a28665,94814
8137,152,27a28665,96739
8138,147,a3df8b1e,79926
8139,152,27a28665,96739
8140,152,27a28665,0
8141,152,27a28665,97716
8142,147,a3df8b1e,91356
8143,152,28bf18c6,95389
8144,152,28bf18c6,93491
8145,147,a416b8f3,94624
8146,147,3ac3eb23,78736
8147,152,28e73c20,59183
8148,147,3af2c5a8,85924
8149,152,28e73c20,68262
8150,147,3bd67248,85752
8151,152,29623171,89359
8152,147,3bdb4ada,83288
8153,152,29c11459,88554
8154,152,29ec7d0e,95294
8155,147,3bdb4ada,89359
8156,152,2bcee788,95199
8157,152,2bee17df,0
8158,147,3befdf3e,61673
8159,152,2bee17df,82786
8160,152,2bee17df,91722
8161,147,3befdf3e,79206
8162,152,2c608aff,92556
8163,152,0962bcdd,0
8164,152,0962bcdd,87936
8165,147,77fdfe62,0
8166,152,0a938d79,86010
8167,152,0b148d64,98901
8168,152,0ca9ddb6,89721
8169,147,77fdfe62,74503
8170,152,0ca9ddb6,92002
8171,152,0d3d703e,95485
8172,147,77fdfe62,75558
8173,147,780d0b14,72723
8174,147,780d0b14,0
8175,147,780d0b14,76470
8176,147,7837ac64,86618
8177,147,7837ac64,90533
8178,152,0dfd9992,0
8179,152,0dfd9992,60264
8180,147,7b6016b9,0
8181,147,7b6016b9,65769
8182,152,0dfd9992,0
8183,152,0dfd9992,0
8184,147,7b6016b9,74799
8185,152,0dfd9992,0
8186,152,11852cab,96642
8187,147,7b7f7511,96836
8188,152,11852cab,98506
8189,147,7b7f7511,97912
8190,147,7b7f7511,0
8191,147,7b7f7511,0
8192,147,7b7f7511,97912
8193,152,1190e5a7,97619
8194,152,137eaa0f,88024
8195,147,7c008303,80899
8196,152,137eaa0f,87493
8197,152,137eaa0f,0
8198,152,137eaa0f,0
8199,152,137eaa0f,84979
8200,147,25d487eb,96836
8201,152,137eaa0f,87581
8202,147,25d8a9c8,93585
8203,152,150deff5,90533
8204,152,150deff5,93397
8205,147,25ff71a9,95868
8206,147,25ff71a9,96836
8207,147,25ff71a9,96836
8208,147,25ff71a9,97716
8209,152,178fcbfb,88820
8210,147,272f95fa,80167
8211,147,272f95fa,0
8212,147,272f95fa,78258
8213,147,27a28665,0
8214,147,27a28665,0
8215,147,27a28665,0
8216,152,0e206a2e,0
8217,152,0e206a2e,0
8218,147,27a28665,0
8219,147,27a28665,89176
8220,147,27a28665,93585
8221,147,27a28665,94814
8222,147,28bf18c6,92556
8223,152,0e206a2e,78023
8224,152,0e206a2e,0
8225,152,0e206a2e,85495
8226,152,0e206a2e,87406
8227,147,28e73c20,0
8228,147,28e73c20,54502
8229,152,0e206a2e,0
8230,152,0e206a2e,90171
8231,147,cdecee7f,0
8232,152,0520fde7,95485
8233,147,cdecee7f,81880
8234,147,ce22a75a,87314
8235,147,ce22a75a,93678
8236,147,ce22a75a,94814
8237,152,05269061,72366
8238,147,ce4f8723,89717
8239,147,ce602527,58883
8240,147,ce602527,92741
8241,152,05269061,0
8242,147,ce9e57f2,71920
8243,152,05269061,84475
8244,147,ce9e57f2,91630
8245,152,05f2a901,96546
8246,152,05f2a901,94530
8247,152,05f2a901,97716
8248,152,05f2a901,98703
8249,147,cf98881b,72067
8250,152,06df4c85,84894
8251,152,06df4c85,85838
8252,147,cf98881b,84979
8253,152,08ed6ac7,92371
8254,147,d037b0a7,94719
8255,152,08ed6ac7,92463
8256,147,673ef223,65901
8257,152,09629e4f,85495
8258,147,6773b310,91722
8259,152,09629e4f,79767
8260,147,67a3c6ac,96836
8261,152,09629e4f,80492
8262,147,67a423a3,93772
8263,152,23581191,89628
8264,147,67e8384a,87581
8265,147,681b3aeb,88731
8266,147,6855a6e4,0
8267,152,239be575,0
8268,152,239be575,97716
8269,152,239be575,97716
8270,147,6855a6e4,0
8271,152,23b5c85d,96739
8272,152,23b5c85d,96739
8273,152,23b5c85d,96739
8274,147,68b16354,95868
8275,152,253bf280,94719
8276,152,253bf280,95676
8277,147,694f12f3,0
8278,147,694f12f3,84467
8279,152,25d487eb,97814
8280,152,25d487eb,97814
8281,152,3bd67248,93024
8282,152,3bd67248,92002
8283,152,3bdb4ada,88735
8284,147,6a1e5592,65640
8285,152,3bdb4ada,89002
8286,152,3bdb4ada,91082
8287,152,3befdf3e,81224
8288,152,3c9b0459,98703
8289,147,6b9890af,58413
8290,152,3de23699,0
8291,152,3de23699,0
8292,147,6c434453,87493
8293,147,6cdd2623,83706
8294,152,3de23699,85324
8295,152,3de23699,88377
8296,152,3e980e27,0
8297,147,6cf79266,90987
8298,147,6d0aefbc,94624
8299,147,6d58a25d,83118
8300,147,6d75e8bb,92649
8301,152,3e980e27,90081
8302,152,3eda0437,97814
8303,152,3eda0437,96836
8304,152,3eda0437,97814
8305,147,6e19193c,92649
8306,152,3f7978a0,90805
8307,152,3f7978a0,91722
8308,152,3f7978a0,93491
8309,147,6e82a1ae,83205
8310,152,539a4f51,86792
8311,152,539a4f51,87756
8312,152,53b68214,96449
8313,152,53b68214,95676
8314,147,aabf363d,88554
8315,152,543a7ed5,80331
8316,147,aba27056,81713
8317,152,54d9e175,86705
8318,147,ba26e723,74646
8319,147,ba97ae07,93020
8320,147,ba97ae07,96836
8321,147,bb43febb,92927
8322,152,5521c0d9,86096
8323,147,bb43febb,94719
8324,152,5521c0d9,87844
8325,152,5521c0d9,86965
8326,147,bbc9ae5d,65766
8327,152,6d0160f0,84640
8328,152,6d0160f0,87668
8329,147,d4f3cd78,90987
8330,152,6d58a25d,94814
8331,147,d511f180,89807
8332,147,d5d6de2d,82703
8333,147,d631b094,93866
8334,147,d631b094,92927
8335,147,d687bc17,0
8336,152,85c4e7cd,79847
8337,147,d6ad076f,92090
8338,147,d89b689b,82538
8339,152,868de0fa,0
8340,152,868de0fa,91722
8341,152,8731374e,87756
8342,152,88a10436,98605
8343,152,88a62173,96739
8344,152,890034e9,95676
8345,152,890034e9,95676
8346,152,890034e9,94530
8347,152,890034e9,95676
8348,152,8a004b2b,91906
8349,152,8a004b2b,92834
8350,152,8be77c9e,95676
8351,152,8d5021e8,0
8352,152,8d5021e8,0
8353,152,8d5021e8,88465
8354,152,8d5021e8,0
8355,152,8d5021e8,87493
8356,152,8d5021e8,0
8357,152,8d5021e8,88731
8358,152,8d5021e8,88643
8359,152,a3325580,92556
8360,152,a3325580,91630
8361,152,a3325580,92556
8362,152,a3df8b1e,93211
8363,152,a3df8b1e,92931
8364,152,a3df8b1e,93964
8365,152,a3df8b1e,95008
8366,152,a3df8b1e,95008
8367,152,a3df8b1e,94913
8368,152,a416b8f3,0
8369,152,a416b8f3,96546
8370,152,a416b8f3,96546
8371,152,a48eeaf7,0
8372,152,a48eeaf7,93304
8373,152,a48eeaf7,94058
8374,152,a5313dff,97521
8375,152,b775ac94,0
8376,152,b775ac94,59248
8377,153,846bdb03,0
8378,152,b775ac94,73094
8379,152,b775ac94,72363
8380,153,846bdb03,0
8381,152,b782dc8a,77874
8382,152,b8825c91,89628
8383,153,846bdb03,80014
8384,152,b8825c91,93304
8385,152,b8cdaf2b,96353
8386,153,846bdb03,82711
8387,152,b91ae062,0
8388,153,855e0971,94247
8389,152,b91ae062,85924
8390,152,b94a9452,0
8391,152,b94a9452,94624
8392,153,85c4e7cd,58717
8393,152,b9b7f026,97716
8394,152,b9b7f026,96739
8395,152,d10ecb37,98901
8396,152,d10ecb37,98901
8397,153,868de0fa,0
8398,152,d13f3404,91910
8399,153,868de0fa,77166
8400,153,868de0fa,91082
8401,153,868de0fa,91082
8402,153,868de0fa,0
8403,153,868de0fa,0
8404,153,8731374e,0
8405,153,8731374e,0
8406,153,8731374e,0
8407,153,88a10436,98309
8408,153,88a10436,98506
8409,153,88a10436,97521
8410,152,d22278a0,0
8411,153,88a10436,98407
8412,153,88a10436,98407
8413,152,d22278a0,0
8414,153,88a62173,0
8415,153,88a62173,92371
8416,153,88a62173,96642
8417,153,88a62173,95676
8418,153,88a62173,96739
8419,153,88a62173,96739
8420,153,88a62173,97716
8421,153,88a62173,97716
8422,153,890034e9,0
8423,153,890034e9,0
8424,153,890034e9,95389
8425,153,890034e9,95389
8426,153,890034e9,95103
8427,153,890034e9,95103
8428,153,8a004b2b,0
8429,152,d22278a0,0
8430,153,8be77c9e,96449
8431,152,d23f8c26,96642
8432,152,d23f8c26,96642
8433,153,8d5021e8,0
8434,153,8d5021e8,89452
8435,152,d2abd087,89538
8436,152,d2abd087,91082
8437,153,8d5021e8,92560
8438,153,8d5021e8,91635
8439,152,d2abd087,93495
8440,153,8d510a79,0
8441,153,8d510a79,0
8442,153,8d510a79,90995
8443,153,8d510a79,90995
8444,152,d364b489,82212
8445,153,8d510a79,0
8446,153,8d510a79,0
8447,152,e40b9e2f,0
8448,153,8e1813be,87056
8449,153,8e1813be,87056
8450,152,e40b9e2f,62546
8451,153,8e5a5113,0
8452,152,e40b9e2f,91265
8453,153,8e5a5113,95968
8454,153,8e5a5113,0
8455,153,8e5a5113,94913
8456,153,8eb1be9a,92931
8457,153,8eb1be9a,95776
8458,152,e48d4e1a,91814
8459,152,e48d4e1a,91814
8460,152,e5062a87,96739
8461,152,e5062a87,96739
8462,152,e5062a87,97716
8463,153,8efcae92,95294
8464,153,8f2ea7aa,96937
8465,152,e509e548,89095
8466,152,e509e548,91269
8467,153,90c28cc7,90628
8468,153,90c28cc7,90628
8469,153,90f3ed37,94814
8470,152,e50d258f,96546
8471,153,90f3ed37,97521
8472,152,e6721834,86010
8473,152,e6721834,0
8474,153,913fb3ed,87589
8475,152,e6721834,92371
8476,152,e73095fd,95485
8477,152,e73095fd,94624
8478,152,e73095fd,95008
8479,152,e76a88a6,96256
8480,153,91413438,0
8481,152,e76a88a6,96256
8482,153,91413438,0
8483,153,91413438,0
8484,152,e8593010,0
8485,153,91714a58,93118
8486,153,91714a58,93118
8487,153,91714a58,94530
8488,153,91714a58,94530
8489,152,e8593010,83714
8490,153,91714a58,96546
8491,153,91714a58,95580
8492,152,e8593010,85413
8493,153,9172f3a0,91082
8494,153,9172f3a0,91082
8495,152,e8dc4411,94341
8496,152,e8dc4411,95389
8497,152,e9614598,97716
8498,152,d22278a0,0
8499,152,d22278a0,38651
8500,152,d22278a0,58832
8501,152,d22278a0,62236
8502,152,6e02f1e3,0
8503,152,6e02f1e3,89270
8504,152,6e02f1e3,96449
8505,152,834ec97d,0
8506,152,1190e5a7,88373
8507,152,1190e5a7,91998
8508,152,1190e5a7,95772
8509,152,0dfd9992,53903
8510,152,0dfd9992,0
8511,152,0dfd9992,72795
8512,152,3631a71a,66770
8513,152,3631a71a,81305
8514,153,6cdd2623,89538
8515,153,6cdd2623,0
8516,153,6cdd2623,0
8517,153,6cdd2623,93397
8518,153,6cdd2623,93397
8519,153,6cf79266,92556
8520,153,6cf79266,95199
8521,153,6cf79266,95199
8522,153,6d0160f0,82134
8523,153,6d0160f0,0
8524,153,6d0160f0,0
8525,153,6d0160f0,84729
8526,153,6d0160f0,87060
8527,153,6d0160f0,86190
8528,153,6d0aefbc,94913
8529,153,6d0aefbc,97423
8530,153,6d58a25d,94341
8531,153,6d58a25d,94341
8532,153,6d58a25d,96546
8533,153,6d75e8bb,0
8534,153,6d75e8bb,95008
8535,153,6e02f1e3,0
8536,153,6e02f1e3,0
8537,153,6e02f1e3,0
8538,153,6e02f1e3,0
8539,153,6e02f1e3,0
8540,153,6e02f1e3,0
8541,153,6e02f1e3,0
8542,153,6e02f1e3,0
8543,153,6e19193c,96353
8544,153,6e19193c,95389
8545,153,6e82a1ae,89815
8546,153,6e82a1ae,92468
8547,153,6ecd11f4,0
8548,153,6ecd11f4,88913
8549,153,6ecd11f4,0
8550,153,6ecd11f4,0
8551,153,6ecd11f4,91726
8552,153,6ecd11f4,91726
8553,153,6f8cd79b,96256
8554,153,6fa7a44f,95485
8555,153,72322fa7,85670
8556,153,72ca375d,0
8557,153,72ca375d,92556
8558,153,72ca375d,96353
8559,153,7447852a,88381
8560,153,7447852a,90085
8561,153,7468f01a,0
8562,153,7468f01a,94435
8563,153,746b3537,89811
8564,153,746b3537,91635
8565,153,74dd1130,0
8566,153,74dd1130,86614
8567,153,74dd1130,97716
8568,153,74dd1130,97619
8569,153,74dd1130,98605
8570,153,74dd1130,98605
8571,153,760b3cac,0
8572,153,760b3cac,92371
8573,153,760b3cac,97326
8574,153,760b3cac,0
8575,153,760b3cac,98407
8576,153,776ffc46,0
8577,153,776ffc46,0
8578,153,776ffc46,97326
8579,153,776ffc46,96353
8580,153,776ffc46,97423
8581,153,780d0b14,84555
8582,153,780d0b14,88824
8583,153,7837ac64,91265
8584,153,7837ac64,95389
8585,153,7b6016b9,0
8586,153,7b6016b9,58546
8587,153,7b6016b9,82876
8588,153,7b7f7511,98901
8589,153,7b7f7511,98901
8590,153,7b7f7511,98901
8591,153,7c008303,0
8592,153,7c008303,0
8593,153,7c008303,69234
8594,153,7c008303,85068
8595,153,7ddcd7ec,94723
8596,153,7df24a62,0
8597,153,7df24a62,0
8598,153,7df24a62,87672
8599,153,7e0986d6,87144
8600,153,7f4411dc,95294
8601,153,7fe24cdd,0
8602,153,7fe24cdd,92653
8603,153,80af3007,85328
8604,153,80af3007,85243
8605,153,810b9b61,93495
8606,153,810b9b61,93589
8607,153,82819916,73480
8608,153,83302e8f,0
8609,153,83302e8f,77563
8610,153,834ec97d,0
8611,153,834ec97d,0
8612,153,834ec97d,0
8613,153,834ec97d,0
8614,153,834ec97d,0
8615,153,8403a5d5,91269
8616,153,846bdb03,0
8617,153,662c240a,0
8618,153,662c240a,0
8619,153,662c240a,98901
8620,153,662c240a,98901
8621,153,662c240a,98901
8622,153,662c240a,98901
8623,153,662c240a,98901
8624,153,67385a82,97034
8625,153,673ef223,0
8626,153,67a3c6ac,98802
8627,153,67a423a3,0
8628,153,67a423a3,97326
8629,153,67e8384a,91910
8630,153,681b3aeb,94913
8631,153,681b3aeb,0
8632,153,681b3aeb,95008
8633,153,6855a6e4,0
8634,153,6855a6e4,0
8635,153,68b16354,97716
8636,153,68b16354,98703
8637,153,694f12f3,96449
8638,153,6a1e5592,0
8639,153,6a1e5592,0
8640,153,6a1e5592,0
8641,153,6a1e5592,83969
8642,153,6aa20dc0,81966
8643,153,6cdd2623,90809
8644,153,a61ba2ce,88647
8645,153,a61ba2ce,91543
8646,153,a61f2674,95103
8647,153,a64e4611,0
8648,153,a64e4611,0
8649,153,a64e4611,0
8650,153,a64e4611,90896
8651,153,a65b410d,93682
8652,153,a68b268e,88647
8653,153,a68b268e,91086
8654,153,a699fb00,0
8655,153,a699fb00,95776
8656,153,a699fb00,95776
8657,153,a740d043,96160
8658,153,a78176bb,0
8659,153,a78176bb,0
8660,153,a79310a0,0
8661,153,a79310a0,93402
8662,153,a79310a0,98113
8663,153,a85d4709,96256
8664,153,a87f7484,94818
8665,153,a87f7484,92838
8666,153,a8c38be5,72594
8667,153,a8c38be5,77959
8668,153,a8d7556c,89180
8669,153,a8d7556c,93870
8670,153,a9f96cdd,97423
8671,153,aabf363d,95585
8672,153,aabf363d,94723
8673,153,aba27056,0
8674,153,aba27056,91910
8675,153,ac0a08a4,0
8676,153,ac0a08a4,91910
8677,153,ae3edfdc,0
8678,153,ae3edfdc,91726
8679,153,ae4f1146,96546
8680,153,aedd82e4,0
8681,153,aedd82e4,91722
8682,153,aedd82e4,98407
8683,153,af902bf9,97521
8684,153,b1948b0a,96840
8685,153,b27ca6d3,83973
8686,153,b2862040,92746
8687,153,b2862040,91818
8688,153,b527c5c6,0
8689,153,b527c5c6,0
8690,153,b548a754,92094
8691,153,b60334d2,88296
8692,153,d90796e8,0
8693,153,d90796e8,89091
8694,153,d90796e8,95199
8695,153,d9f24cd1,0
8696,153,d9f24cd1,0
8697,153,d9f24cd1,93870
8698,153,d9fac9be,96449
8699,153,d9fac9be,97716
8700,153,dae9d2b5,0
8701,153,dae9d2b5,0
8702,153,dae9d2b5,93776
8703,153,dae9d2b5,95872
8704,153,db3e9e38,84894
8705,153,db3e9e38,0
8706,153,ddf7fa4f,94152
8707,153,ddf7fa4f,95294
8708,153,de1cd16c,97619
8709,153,ded97339,0
8710,153,ded97339,0
8711,153,ded97339,87314
8712,153,ded97339,96449
8713,153,ded97339,96449
8714,153,ecdecbb3,0
8715,153,ecdecbb3,0
8716,153,ecdecbb3,0
8717,153,ecdecbb3,0
8718,153,ecdecbb3,0
8719,153,ef135b50,0
8720,153,ef135b50,0
8721,153,f1cefba8,63879
8722,153,f1cefba8,88735
8723,153,f25fbde4,90085
8724,153,f25ffba3,97423
8725,153,f35d900a,0
8726,153,f8a8fe49,0
8727,153,f8a8fe49,0
8728,153,f8a8fe49,0
8729,153,f8a8fe49,0
8730,153,f8a8fe49,93024
8731,153,f8b3ba0a,0
8732,153,f8b3ba0a,95294
8733,153,f8b3ba0a,94341
8734,153,f8c80d96,0
8735,153,f8c80d96,88288
8736,153,f8c80d96,89452
8737,153,f8c80d96,88558
8738,153,f8c80d96,90356
8739,153,f8c80d96,92746
8740,153,f8c80d96,0
8741,153,f8c80d96,0
8742,153,f8c80d96,95968
8743,153,f8ff0b80,96256
8744,153,00d62c1b,0
8745,153,00d62c1b,87936
8746,153,00d62c1b,91818
8747,153,5117e062,0
8748,153,5117e062,95103
8749,153,5117e062,95485
8750,153,5168d44c,88288
8751,153,5168d44c,95776
8752,153,539a4f51,89270
8753,153,53b68214,64200
8754,153,53b68214,96546
8755,153,543a7ed5,82463
8756,153,54d82841,97521
8757,153,54d82841,97521
8758,153,54d82841,97619
8759,153,54d9e175,0
8760,153,54d9e175,0
8761,153,54d9e175,89002
8762,153,54d9e175,89002
8763,153,5521c0d9,83797
8764,153,5521c0d9,86449
8765,153,5582e5ca,99700
8766,153,5614dbcf,93118
8767,153,56dc2b01,90718
8768,153,56dc2b01,95008
8769,153,56ff96f3,93678
8770,153,56ff96f3,95580
8771,153,56ff96f3,95580
8772,153,928ad970,90533
8773,153,928ad970,94435
8774,153,93b581b8,0
8775,153,93b581b8,94152
8776,153,941d9a10,96449
8777,153,94f9d214,71851
8778,153,94f9d214,95103
8779,153,952a094c,0
8780,153,952a094c,0
8781,153,952a094c,93402
8782,153,9565186b,0
8783,153,9565186b,87140
8784,153,9565186b,97326
8785,153,9565186b,98309
8786,153,95990924,89363
8787,153,963e52fc,86441
8788,153,963e52fc,96546
8789,153,97999447,89095
8790,153,97a05b5b,0
8791,153,97a05b5b,74955
8792,153,98cf29f8,96256
8793,153,995c5fa3,94341
8794,153,995c5fa3,94435
8795,153,99b1bc43,0
8796,153,99b1bc43,0
8797,153,99b1bc43,0
8798,153,99b1bc43,0
8799,153,99b1bc43,0
8800,153,99b1bc43,60754
8801,153,99b1bc43,91177
8802,153,99b1bc43,92375
8803,153,99fa7670,0
8804,153,99fa7670,0
8805,153,99fa7670,72650
8806,153,99fa7670,92002
8807,153,99fa7670,94058
8808,153,9aec4887,0
8809,153,9aec4887,0
8810,153,9aec4887,0
8811,153,9aec4887,0
8812,153,9aec4887,0
8813,153,9aec4887,0
8814,153,9aec4887,0
8815,153,9aec4887,0
8816,153,9aec4887,0
8817,153,9aec4887,0
8818,153,ecdecbb3,80415
8819,153,ed36ccf7,92927
8820,153,ed36ccf7,91998
8821,153,ed36ccf7,98802
8822,153,ed36ccf7,98703
8823,153,ed36ccf7,98703
8824,153,ed36ccf7,97716
8825,153,ed36ccf7,98703
8826,153,ed36ccf7,97716
8827,153,ed36ccf7,98703
8828,153,ed36ccf7,98703
8829,153,ed36ccf7,98703
8830,153,f9012d9b,97423
8831,153,fafffa47,96160
8832,153,fcb5c309,82959
8833,153,fcc82909,0
8834,153,fcc82909,91818
8835,153,fcc82909,93870
8836,153,fcc82909,93964
8837,153,feca6190,0
8838,153,ff28f65a,0
8839,153,ff805c23,93211
8840,153,4c4377d9,89807
8841,153,4c4377d9,97423
8842,153,4c4377d9,96449
8843,153,4c4377d9,96449
8844,153,4c4377d9,97423
8845,153,4c4377d9,97423
8846,153,4c4377d9,97423
8847,153,4c4377d9,98407
8848,153,4c4377d9,97423
8849,153,4c4377d9,98407
8850,153,4c5c2cf0,87406
8851,153,50846271,0
8852,153,50846271,0
8853,153,50846271,0
8854,153,50846271,0
8855,153,50846271,0
8856,153,50846271,89721
8857,153,508bd3b6,95585
8858,153,508bd3b6,95585
8859,153,508bd3b6,95585
8860,153,508bd3b6,95585
8861,153,50cb2852,95485
8862,153,50cb2852,95485
8863,153,673ef223,0
8864,153,673ef223,0
8865,153,673ef223,0
8866,153,673ef223,87406
8867,153,673ef223,90081
8868,153,673ef223,89180
8869,153,6773b310,87760
8870,153,6773b310,95968
8871,153,6773b310,95968
8872,153,6773b310,95199
8873,153,6773b310,95199
8874,153,67a3c6ac,97716
8875,153,67a3c6ac,97716
8876,153,67a3c6ac,97716
8877,153,67a3c6ac,96739
8878,153,67a3c6ac,98703
8879,153,67a3c6ac,98703
8880,153,6855a6e4,91635
8881,153,6855a6e4,91635
8882,153,6855a6e4,90718
8883,153,6b9890af,78265
8884,153,6b9890af,78265
8885,153,6b9890af,84644
8886,153,6b9890af,84644
8887,153,6b9890af,84644
8888,153,6c434453,80101
8889,153,6c434453,91914
8890,153,6c434453,90995
8891,153,6c434453,91914
8892,153,6e02f1e3,0
8893,153,6e02f1e3,0
8894,153,6e02f1e3,0
8895,153,6e02f1e3,0
8896,153,6e02f1e3,0
8897,153,6e02f1e3,0
8898,153,6e02f1e3,0
8899,153,73251a56,0
8900,153,73251a56,0
8901,153,73251a56,0
8902,153,73251a56,0
8903,153,73251a56,51949
8904,153,75b8110e,0
8905,153,75b8110e,0
8906,153,75b8110e,0
8907,153,75b8110e,0
8908,153,75b8110e,0
8909,153,75b8110e,0
8910,153,75b8110e,0
8911,153,75b8110e,92838
8912,153,834ec97d,76394
8913,153,834ec97d,91360
8914,153,77fdfe62,0
8915,153,77fdfe62,83550
8916,153,794b24be,98211
8917,153,8731374e,85842
8918,153,8731374e,89002
8919,153,8a004b2b,94058
8920,153,db93a21d,0
8921,153,91413438,0
8922,153,91413438,0
8923,153,91413438,0
8924,153,91413438,0
8925,153,91413438,0
8926,153,91413438,0
8927,153,91413438,0
8928,153,91413438,0
8929,153,a78176bb,0
8930,153,a78176bb,87852
8931,153,a78176bb,89278
8932,153,e5062a87,92649
8933,153,e5062a87,97326
8934,153,e509e548,0
8935,153,e509e548,82801
8936,153,d406998b,0
8937,153,d406998b,0
8938,153,d4469b4b,0
8939,153,d4469b4b,0
8940,153,d4469b4b,85932
8941,153,d4469b4b,95776
8942,153,dbc1a6ce,0
8943,153,dbc1a6ce,0
8944,153,dbc1a6ce,0
8945,153,dbc1a6ce,0
8946,153,dbc1a6ce,0
8947,153,ef135b50,0
8948,153,ef135b50,0
8949,153,ef135b50,0
8950,153,f15e1fac,82790
8951,153,f2829549,93964
8952,153,dc0a314f,0
8953,153,dc0a314f,0
8954,153,dc0a314f,0
8955,153,dc0a314f,96449
8956,153,dc1df850,0
8957,153,dc1df850,89456
8958,153,dc1df850,92750
8959,153,dc433765,97229
8960,153,dc433765,98309
8961,153,e179c5f4,93308
8962,153,e21d9049,0
8963,153,e21d9049,0
8964,153,e21d9049,0
8965,153,e21d9049,0
8966,153,e21d9049,70640
8967,153,e21d9049,76324
8968,153,f5b8619d,67178
8969,153,f5b8619d,92560
8970,153,f76d97a5,88040
8971,153,f76d97a5,88032
8972,153,ff28f65a,0
8973,153,ff28f65a,0
8974,153,ff28f65a,0
8975,153,ff28f65a,0
8976,153,dbc1a6ce,0
8977,153,dbc1a6ce,0
8978,153,dbc1a6ce,0
8979,153,db93a21d,54129
8980,153,ce602527,70559
8981,153,ce602527,94624
8982,153,ce602527,94530
8983,153,10fcaaa3,0
8984,153,10fcaaa3,0
8985,153,10fcaaa3,0
8986,153,6e02f1e3,0
8987,153,6e02f1e3,0
8988,153,6e02f1e3,0
8989,153,6e02f1e3,0
8990,153,6e02f1e3,0
8991,153,6e02f1e3,0
8992,153,6e02f1e3,0
8993,153,6e02f1e3,0
8994,153,6e02f1e3,0
8995,153,91413438,0
8996,153,91413438,0
8997,153,91413438,0
8998,153,9aec4887,0
8999,153,9aec4887,0
9000,153,9aec4887,0
9001,153,9af7a82c,82545
9002,54,2204b7a8,0
9003,54,2204b7a8,0
9004,54,2204b7a8,0
9005,54,2204b7a8,0
9006,54,2204b7a8,0
9007,54,2204b7a8,0
9008,54,2204b7a8,0
9009,153,9af7a82c,0
9010,153,9af7a82c,85332
9011,54,2204b7a8,70140
9012,153,9af7a82c,87326
9013,153,9d9215db,0
9014,153,9d9215db,0
9015,153,9dfd6313,97619
9016,153,b527c5c6,0
9017,153,b527c5c6,0
9018,153,ce9e57f2,0
9019,153,ce9e57f2,0
9020,153,ce9e57f2,87668
9021,153,ce9e57f2,93964
9022,153,cf98881b,75479
9023,153,cf98881b,0
9024,153,cf98881b,0
9025,153,cf98881b,0
9026,153,cf98881b,91818
9027,153,b230c067,0
9028,153,b230c067,0
9029,153,b230c067,0
9030,153,b230c067,90446
9031,153,b230c067,89636
9032,153,ef135b50,0
9033,153,ef135b50,0
9034,153,ef135b50,0
9035,153,a3325580,0
9036,153,a3325580,91818
9037,153,a3325580,94341
9038,153,e8dc4411,0
9039,153,e8dc4411,0
9040,153,e8dc4411,44220
9041,153,e8dc4411,96353
9042,153,cdecee7f,0
9043,153,cdecee7f,51525
9044,153,cdecee7f,0
9045,153,cdecee7f,0
9046,153,cdecee7f,85764
9047,153,dbc1a6ce,0
9048,153,dbc1a6ce,0
9049,153,f35d900a,0
9050,153,f35d900a,72809
9051,153,f35d900a,77874
9052,153,d406998b,0
9053,153,d406998b,92186
9054,153,b0c4d837,92463
9055,153,b0c4d837,96353
9056,153,b190f7f5,0
9057,153,b190f7f5,56921
9058,153,b190f7f5,73614
9059,153,6e02f1e3,0
9060,153,6e02f1e3,57366
9061,153,6e02f1e3,96160
9062,153,6e02f1e3,97131
9063,153,b527c5c6,0
9064,153,b527c5c6,0
9065,153,b527c5c6,0
9066,153,b527c5c6,0
9067,153,b527c5c6,0
9068,153,b527c5c6,46973
9069,153,b527c5c6,86879
9070,153,b527c5c6,89448
9071,153,e26a3af2,89991
9072,153,e3497940,95389
9073,153,ff28f65a,0
9074,153,ff28f65a,59779
9075,153,ff28f65a,96160
9076,153,dbc1a6ce,0
9077,153,dbc1a6ce,0
9078,153,dbc1a6ce,0
9079,153,feca6190,0
9080,153,feca6190,17164
9081,153,feca6190,57966
9082,152,045e512c,81884
9083,152,dbc1a6ce,0
9084,152,dbc1a6ce,0
9085,152,dbc1a6ce,65835
